ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
119,99,81,104,91,10.18367947,56.1498479,8/2/2014 11:05
119,102,80,105,89,10.18367947,56.1498479,8/2/2014 11:10
120,98,85,110,94,10.18367947,56.1498479,8/2/2014 11:15
123,93,85,106,90,10.18367947,56.1498479,8/2/2014 11:20
128,91,80,111,85,10.18367947,56.1498479,8/2/2014 11:25
126,91,81,110,87,10.18367947,56.1498479,8/2/2014 11:30
129,92,84,105,89,10.18367947,56.1498479,8/2/2014 11:35
130,95,83,110,89,10.18367947,56.1498479,8/2/2014 11:40
135,99,86,109,85,10.18367947,56.1498479,8/2/2014 11:45
137,94,81,104,88,10.18367947,56.1498479,8/2/2014 11:50
133,97,80,99,89,10.18367947,56.1498479,8/2/2014 11:55
130,99,80,101,89,10.18367947,56.1498479,8/2/2014 12:00
127,103,82,96,94,10.18367947,56.1498479,8/2/2014 12:05
123,100,86,100,89,10.18367947,56.1498479,8/2/2014 12:10
124,101,81,100,85,10.18367947,56.1498479,8/2/2014 12:15
119,99,81,96,84,10.18367947,56.1498479,8/2/2014 12:20
116,102,85,93,81,10.18367947,56.1498479,8/2/2014 12:25
113,103,83,88,86,10.18367947,56.1498479,8/2/2014 12:30
108,100,85,86,88,10.18367947,56.1498479,8/2/2014 12:35
110,100,82,91,84,10.18367947,56.1498479,8/2/2014 12:40
114,100,83,92,86,10.18367947,56.1498479,8/2/2014 12:45
115,104,81,95,88,10.18367947,56.1498479,8/2/2014 12:50
119,105,79,93,88,10.18367947,56.1498479,8/2/2014 12:55
114,105,74,98,88,10.18367947,56.1498479,8/2/2014 13:00
109,108,79,99,88,10.18367947,56.1498479,8/2/2014 13:05
113,111,81,99,84,10.18367947,56.1498479,8/2/2014 13:10
116,108,77,95,79,10.18367947,56.1498479,8/2/2014 13:15
114,110,72,96,83,10.18367947,56.1498479,8/2/2014 13:20
113,108,69,97,85,10.18367947,56.1498479,8/2/2014 13:25
118,113,65,94,80,10.18367947,56.1498479,8/2/2014 13:30
115,113,64,93,76,10.18367947,56.1498479,8/2/2014 13:35
116,112,68,97,74,10.18367947,56.1498479,8/2/2014 13:40
115,110,65,95,75,10.18367947,56.1498479,8/2/2014 13:45
111,109,63,96,80,10.18367947,56.1498479,8/2/2014 13:50
116,105,59,96,79,10.18367947,56.1498479,8/2/2014 13:55
119,109,64,91,82,10.18367947,56.1498479,8/2/2014 14:00
121,108,67,89,80,10.18367947,56.1498479,8/2/2014 14:05
117,108,68,91,81,10.18367947,56.1498479,8/2/2014 14:10
120,109,72,91,83,10.18367947,56.1498479,8/2/2014 14:15
121,113,71,91,78,10.18367947,56.1498479,8/2/2014 14:20
120,112,74,95,78,10.18367947,56.1498479,8/2/2014 14:25
121,117,73,94,77,10.18367947,56.1498479,8/2/2014 14:30
119,112,78,89,81,10.18367947,56.1498479,8/2/2014 14:35
123,107,80,91,77,10.18367947,56.1498479,8/2/2014 14:40
127,112,84,95,78,10.18367947,56.1498479,8/2/2014 14:45
126,111,83,95,75,10.18367947,56.1498479,8/2/2014 14:50
121,113,80,91,71,10.18367947,56.1498479,8/2/2014 14:55
122,117,82,95,71,10.18367947,56.1498479,8/2/2014 15:00
119,118,81,98,72,10.18367947,56.1498479,8/2/2014 15:05
116,117,78,102,70,10.18367947,56.1498479,8/2/2014 15:10
115,117,77,102,75,10.18367947,56.1498479,8/2/2014 15:15
118,121,82,103,71,10.18367947,56.1498479,8/2/2014 15:20
123,119,86,99,73,10.18367947,56.1498479,8/2/2014 15:25
124,122,86,101,73,10.18367947,56.1498479,8/2/2014 15:30
123,126,85,97,74,10.18367947,56.1498479,8/2/2014 15:35
125,123,81,95,72,10.18367947,56.1498479,8/2/2014 15:40
123,126,84,97,73,10.18367947,56.1498479,8/2/2014 15:45
122,130,89,100,73,10.18367947,56.1498479,8/2/2014 15:50
118,135,89,101,76,10.18367947,56.1498479,8/2/2014 15:55
121,139,91,103,77,10.18367947,56.1498479,8/2/2014 16:00
123,138,95,104,75,10.18367947,56.1498479,8/2/2014 16:05
118,139,91,99,71,10.18367947,56.1498479,8/2/2014 16:10
122,139,96,101,72,10.18367947,56.1498479,8/2/2014 16:15
125,136,91,104,69,10.18367947,56.1498479,8/2/2014 16:20
126,136,96,104,74,10.18367947,56.1498479,8/2/2014 16:25
125,135,91,106,69,10.18367947,56.1498479,8/2/2014 16:30
126,134,96,107,66,10.18367947,56.1498479,8/2/2014 16:35
129,129,98,111,61,10.18367947,56.1498479,8/2/2014 16:40
130,134,94,110,58,10.18367947,56.1498479,8/2/2014 16:45
130,136,89,108,61,10.18367947,56.1498479,8/2/2014 16:50
131,134,92,113,56,10.18367947,56.1498479,8/2/2014 16:55
133,138,89,108,51,10.18367947,56.1498479,8/2/2014 17:00
137,142,91,103,49,10.18367947,56.1498479,8/2/2014 17:05
142,147,92,107,45,10.18367947,56.1498479,8/2/2014 17:10
141,146,96,106,45,10.18367947,56.1498479,8/2/2014 17:15
138,142,91,101,49,10.18367947,56.1498479,8/2/2014 17:20
137,142,89,102,51,10.18367947,56.1498479,8/2/2014 17:25
133,141,88,105,48,10.18367947,56.1498479,8/2/2014 17:30
135,139,84,103,52,10.18367947,56.1498479,8/2/2014 17:35
132,140,89,100,47,10.18367947,56.1498479,8/2/2014 17:40
127,139,87,98,49,10.18367947,56.1498479,8/2/2014 17:45
128,143,91,99,51,10.18367947,56.1498479,8/2/2014 17:50
128,144,92,102,55,10.18367947,56.1498479,8/2/2014 17:55
126,143,91,102,54,10.18367947,56.1498479,8/2/2014 18:00
126,139,94,104,51,10.18367947,56.1498479,8/2/2014 18:05
130,135,96,108,46,10.18367947,56.1498479,8/2/2014 18:10
130,136,93,111,44,10.18367947,56.1498479,8/2/2014 18:15
135,137,88,115,49,10.18367947,56.1498479,8/2/2014 18:20
140,141,85,118,54,10.18367947,56.1498479,8/2/2014 18:25
138,139,90,121,56,10.18367947,56.1498479,8/2/2014 18:30
138,141,91,117,52,10.18367947,56.1498479,8/2/2014 18:35
136,139,86,121,52,10.18367947,56.1498479,8/2/2014 18:40
135,135,85,119,49,10.18367947,56.1498479,8/2/2014 18:45
136,131,87,121,44,10.18367947,56.1498479,8/2/2014 18:50
137,127,82,125,46,10.18367947,56.1498479,8/2/2014 18:55
138,122,84,126,49,10.18367947,56.1498479,8/2/2014 19:00
138,118,83,126,51,10.18367947,56.1498479,8/2/2014 19:05
138,113,82,125,51,10.18367947,56.1498479,8/2/2014 19:10
133,109,83,121,47,10.18367947,56.1498479,8/2/2014 19:15
132,109,87,125,42,10.18367947,56.1498479,8/2/2014 19:20
128,114,90,126,44,10.18367947,56.1498479,8/2/2014 19:25
132,113,90,127,45,10.18367947,56.1498479,8/2/2014 19:30
129,109,85,122,46,10.18367947,56.1498479,8/2/2014 19:35
127,110,84,117,48,10.18367947,56.1498479,8/2/2014 19:40
127,110,88,113,53,10.18367947,56.1498479,8/2/2014 19:45
126,105,88,111,50,10.18367947,56.1498479,8/2/2014 19:50
127,105,83,116,51,10.18367947,56.1498479,8/2/2014 19:55
130,106,82,115,56,10.18367947,56.1498479,8/2/2014 20:00
127,106,80,112,56,10.18367947,56.1498479,8/2/2014 20:05
129,102,80,110,54,10.18367947,56.1498479,8/2/2014 20:10
126,97,84,112,57,10.18367947,56.1498479,8/2/2014 20:15
129,95,89,112,59,10.18367947,56.1498479,8/2/2014 20:20
124,100,85,117,61,10.18367947,56.1498479,8/2/2014 20:25
125,95,86,122,61,10.18367947,56.1498479,8/2/2014 20:30
125,97,88,119,65,10.18367947,56.1498479,8/2/2014 20:35
120,96,85,120,63,10.18367947,56.1498479,8/2/2014 20:40
118,94,90,120,68,10.18367947,56.1498479,8/2/2014 20:45
115,99,90,125,73,10.18367947,56.1498479,8/2/2014 20:50
112,98,93,126,70,10.18367947,56.1498479,8/2/2014 20:55
117,93,95,127,69,10.18367947,56.1498479,8/2/2014 21:00
114,96,91,129,69,10.18367947,56.1498479,8/2/2014 21:05
116,99,93,126,65,10.18367947,56.1498479,8/2/2014 21:10
119,102,93,127,65,10.18367947,56.1498479,8/2/2014 21:15
121,99,91,130,60,10.18367947,56.1498479,8/2/2014 21:20
116,94,92,127,64,10.18367947,56.1498479,8/2/2014 21:25
121,96,94,132,60,10.18367947,56.1498479,8/2/2014 21:30
122,101,90,130,55,10.18367947,56.1498479,8/2/2014 21:35
118,105,95,127,51,10.18367947,56.1498479,8/2/2014 21:40
118,100,98,123,53,10.18367947,56.1498479,8/2/2014 21:45
117,105,93,125,58,10.18367947,56.1498479,8/2/2014 21:50
120,102,95,127,55,10.18367947,56.1498479,8/2/2014 21:55
123,104,90,132,59,10.18367947,56.1498479,8/2/2014 22:00
119,103,91,128,57,10.18367947,56.1498479,8/2/2014 22:05
114,98,91,132,56,10.18367947,56.1498479,8/2/2014 22:10
116,99,94,129,59,10.18367947,56.1498479,8/2/2014 22:15
112,103,91,132,61,10.18367947,56.1498479,8/2/2014 22:20
111,104,86,133,64,10.18367947,56.1498479,8/2/2014 22:25
110,107,90,132,59,10.18367947,56.1498479,8/2/2014 22:30
115,102,94,136,57,10.18367947,56.1498479,8/2/2014 22:35
115,106,89,140,60,10.18367947,56.1498479,8/2/2014 22:40
114,110,87,140,57,10.18367947,56.1498479,8/2/2014 22:45
109,109,82,144,61,10.18367947,56.1498479,8/2/2014 22:50
105,104,82,140,59,10.18367947,56.1498479,8/2/2014 22:55
101,102,84,136,60,10.18367947,56.1498479,8/2/2014 23:00
102,105,81,136,59,10.18367947,56.1498479,8/2/2014 23:05
100,101,78,131,54,10.18367947,56.1498479,8/2/2014 23:10
104,103,73,136,52,10.18367947,56.1498479,8/2/2014 23:15
108,99,74,134,56,10.18367947,56.1498479,8/2/2014 23:20
105,97,74,133,52,10.18367947,56.1498479,8/2/2014 23:25
102,98,69,135,47,10.18367947,56.1498479,8/2/2014 23:30
100,93,71,134,43,10.18367947,56.1498479,8/2/2014 23:35
97,92,70,129,47,10.18367947,56.1498479,8/2/2014 23:40
98,96,66,128,47,10.18367947,56.1498479,8/2/2014 23:45
102,101,62,126,48,10.18367947,56.1498479,8/2/2014 23:50
106,101,63,124,44,10.18367947,56.1498479,8/2/2014 23:55
103,102,63,125,49,10.18367947,56.1498479,8/3/2014 0:00
102,106,58,121,45,10.18367947,56.1498479,8/3/2014 0:05
103,106,63,120,49,10.18367947,56.1498479,8/3/2014 0:10
101,102,60,118,45,10.18367947,56.1498479,8/3/2014 0:15
104,106,56,115,49,10.18367947,56.1498479,8/3/2014 0:20
106,107,61,116,49,10.18367947,56.1498479,8/3/2014 0:25
102,108,57,120,48,10.18367947,56.1498479,8/3/2014 0:30
104,110,55,123,52,10.18367947,56.1498479,8/3/2014 0:35
107,113,57,120,53,10.18367947,56.1498479,8/3/2014 0:40
106,112,59,124,54,10.18367947,56.1498479,8/3/2014 0:45
109,107,54,120,52,10.18367947,56.1498479,8/3/2014 0:50
110,104,57,124,53,10.18367947,56.1498479,8/3/2014 0:55
110,100,59,125,57,10.18367947,56.1498479,8/3/2014 1:00
107,99,62,128,54,10.18367947,56.1498479,8/3/2014 1:05
104,103,64,126,51,10.18367947,56.1498479,8/3/2014 1:10
105,104,67,123,53,10.18367947,56.1498479,8/3/2014 1:15
100,106,64,124,51,10.18367947,56.1498479,8/3/2014 1:20
104,104,66,119,46,10.18367947,56.1498479,8/3/2014 1:25
99,103,70,116,43,10.18367947,56.1498479,8/3/2014 1:30
95,108,69,116,47,10.18367947,56.1498479,8/3/2014 1:35
97,111,72,120,52,10.18367947,56.1498479,8/3/2014 1:40
97,109,69,118,52,10.18367947,56.1498479,8/3/2014 1:45
93,114,70,116,56,10.18367947,56.1498479,8/3/2014 1:50
92,112,74,117,57,10.18367947,56.1498479,8/3/2014 1:55
87,112,70,121,55,10.18367947,56.1498479,8/3/2014 2:00
90,115,68,118,59,10.18367947,56.1498479,8/3/2014 2:05
91,111,64,122,54,10.18367947,56.1498479,8/3/2014 2:10
94,116,60,123,49,10.18367947,56.1498479,8/3/2014 2:15
92,121,59,121,54,10.18367947,56.1498479,8/3/2014 2:20
90,123,59,118,56,10.18367947,56.1498479,8/3/2014 2:25
89,121,54,113,53,10.18367947,56.1498479,8/3/2014 2:30
94,116,52,111,57,10.18367947,56.1498479,8/3/2014 2:35
91,113,47,115,54,10.18367947,56.1498479,8/3/2014 2:40
87,116,48,118,54,10.18367947,56.1498479,8/3/2014 2:45
87,114,44,113,59,10.18367947,56.1498479,8/3/2014 2:50
86,119,49,115,62,10.18367947,56.1498479,8/3/2014 2:55
89,116,48,114,58,10.18367947,56.1498479,8/3/2014 3:00
91,117,49,117,63,10.18367947,56.1498479,8/3/2014 3:05
86,113,48,120,58,10.18367947,56.1498479,8/3/2014 3:10
86,112,47,116,56,10.18367947,56.1498479,8/3/2014 3:15
90,111,43,114,60,10.18367947,56.1498479,8/3/2014 3:20
85,110,46,117,60,10.18367947,56.1498479,8/3/2014 3:25
85,105,43,113,55,10.18367947,56.1498479,8/3/2014 3:30
90,101,44,110,52,10.18367947,56.1498479,8/3/2014 3:35
91,103,49,113,51,10.18367947,56.1498479,8/3/2014 3:40
92,99,52,113,48,10.18367947,56.1498479,8/3/2014 3:45
91,104,47,114,52,10.18367947,56.1498479,8/3/2014 3:50
95,100,45,116,49,10.18367947,56.1498479,8/3/2014 3:55
98,105,41,113,47,10.18367947,56.1498479,8/3/2014 4:00
102,100,44,112,52,10.18367947,56.1498479,8/3/2014 4:05
99,99,49,112,57,10.18367947,56.1498479,8/3/2014 4:10
95,100,44,116,57,10.18367947,56.1498479,8/3/2014 4:15
100,98,39,114,52,10.18367947,56.1498479,8/3/2014 4:20
95,102,40,112,47,10.18367947,56.1498479,8/3/2014 4:25
93,103,43,113,42,10.18367947,56.1498479,8/3/2014 4:30
96,101,44,109,46,10.18367947,56.1498479,8/3/2014 4:35
92,106,44,113,47,10.18367947,56.1498479,8/3/2014 4:40
91,110,39,110,47,10.18367947,56.1498479,8/3/2014 4:45
94,114,39,106,47,10.18367947,56.1498479,8/3/2014 4:50
96,111,39,106,51,10.18367947,56.1498479,8/3/2014 4:55
91,115,34,110,48,10.18367947,56.1498479,8/3/2014 5:00
86,118,34,113,53,10.18367947,56.1498479,8/3/2014 5:05
87,115,31,112,55,10.18367947,56.1498479,8/3/2014 5:10
85,113,31,107,54,10.18367947,56.1498479,8/3/2014 5:15
81,108,36,107,51,10.18367947,56.1498479,8/3/2014 5:20
77,108,35,104,47,10.18367947,56.1498479,8/3/2014 5:25
77,104,31,105,46,10.18367947,56.1498479,8/3/2014 5:30
76,99,27,103,47,10.18367947,56.1498479,8/3/2014 5:35
71,98,23,104,48,10.18367947,56.1498479,8/3/2014 5:40
71,93,19,99,53,10.18367947,56.1498479,8/3/2014 5:45
74,92,28,94,51,10.18367947,56.1498479,8/3/2014 5:50
76,88,28,98,49,10.18367947,56.1498479,8/3/2014 5:55
79,90,32,102,44,10.18367947,56.1498479,8/3/2014 6:00
83,86,34,106,41,10.18367947,56.1498479,8/3/2014 6:05
88,86,36,102,37,10.18367947,56.1498479,8/3/2014 6:10
88,88,35,105,35,10.18367947,56.1498479,8/3/2014 6:15
89,85,36,103,35,10.18367947,56.1498479,8/3/2014 6:20
87,80,31,102,30,10.18367947,56.1498479,8/3/2014 6:25
82,82,27,99,31,10.18367947,56.1498479,8/3/2014 6:30
77,85,28,97,35,10.18367947,56.1498479,8/3/2014 6:35
74,89,30,101,40,10.18367947,56.1498479,8/3/2014 6:40
69,85,28,106,36,10.18367947,56.1498479,8/3/2014 6:45
70,89,31,105,34,10.18367947,56.1498479,8/3/2014 6:50
73,93,28,101,35,10.18367947,56.1498479,8/3/2014 6:55
71,92,33,103,37,10.18367947,56.1498479,8/3/2014 7:00
75,91,29,108,39,10.18367947,56.1498479,8/3/2014 7:05
72,95,27,108,44,10.18367947,56.1498479,8/3/2014 7:10
68,94,27,105,39,10.18367947,56.1498479,8/3/2014 7:15
71,94,27,103,42,10.18367947,56.1498479,8/3/2014 7:20
76,97,32,106,47,10.18367947,56.1498479,8/3/2014 7:25
76,97,29,109,46,10.18367947,56.1498479,8/3/2014 7:30
78,98,26,113,41,10.18367947,56.1498479,8/3/2014 7:35
75,94,26,118,45,10.18367947,56.1498479,8/3/2014 7:40
75,92,28,115,45,10.18367947,56.1498479,8/3/2014 7:45
71,96,29,119,43,10.18367947,56.1498479,8/3/2014 7:50
76,94,30,114,41,10.18367947,56.1498479,8/3/2014 7:55
78,99,25,119,42,10.18367947,56.1498479,8/3/2014 8:00
79,95,23,121,38,10.18367947,56.1498479,8/3/2014 8:05
75,92,27,125,40,10.18367947,56.1498479,8/3/2014 8:10
74,97,23,120,38,10.18367947,56.1498479,8/3/2014 8:15
79,97,18,122,38,10.18367947,56.1498479,8/3/2014 8:20
78,102,21,123,39,10.18367947,56.1498479,8/3/2014 8:25
75,98,22,120,37,10.18367947,56.1498479,8/3/2014 8:30
70,97,25,119,41,10.18367947,56.1498479,8/3/2014 8:35
72,92,22,118,45,10.18367947,56.1498479,8/3/2014 8:40
75,95,26,118,47,10.18367947,56.1498479,8/3/2014 8:45
72,93,30,118,47,10.18367947,56.1498479,8/3/2014 8:50
74,97,28,118,52,10.18367947,56.1498479,8/3/2014 8:55
76,101,30,122,48,10.18367947,56.1498479,8/3/2014 9:00
72,100,35,121,51,10.18367947,56.1498479,8/3/2014 9:05
74,97,36,121,51,10.18367947,56.1498479,8/3/2014 9:10
78,98,38,120,53,10.18367947,56.1498479,8/3/2014 9:15
81,97,38,122,48,10.18367947,56.1498479,8/3/2014 9:20
84,102,43,127,46,10.18367947,56.1498479,8/3/2014 9:25
88,106,40,131,44,10.18367947,56.1498479,8/3/2014 9:30
84,101,41,133,44,10.18367947,56.1498479,8/3/2014 9:35
84,100,42,128,47,10.18367947,56.1498479,8/3/2014 9:40
88,105,41,124,47,10.18367947,56.1498479,8/3/2014 9:45
93,102,42,128,44,10.18367947,56.1498479,8/3/2014 9:50
96,101,38,132,45,10.18367947,56.1498479,8/3/2014 9:55
98,99,40,133,45,10.18367947,56.1498479,8/3/2014 10:00
99,98,44,129,48,10.18367947,56.1498479,8/3/2014 10:05
94,103,45,133,44,10.18367947,56.1498479,8/3/2014 10:10
93,99,49,133,48,10.18367947,56.1498479,8/3/2014 10:15
90,104,51,138,43,10.18367947,56.1498479,8/3/2014 10:20
94,102,51,140,42,10.18367947,56.1498479,8/3/2014 10:25
95,99,49,139,42,10.18367947,56.1498479,8/3/2014 10:30
96,97,51,144,45,10.18367947,56.1498479,8/3/2014 10:35
98,99,48,146,48,10.18367947,56.1498479,8/3/2014 10:40
99,96,52,145,52,10.18367947,56.1498479,8/3/2014 10:45
100,94,49,148,50,10.18367947,56.1498479,8/3/2014 10:50
104,99,54,150,54,10.18367947,56.1498479,8/3/2014 10:55
101,96,49,153,57,10.18367947,56.1498479,8/3/2014 11:00
104,91,52,153,56,10.18367947,56.1498479,8/3/2014 11:05
101,92,48,155,53,10.18367947,56.1498479,8/3/2014 11:10
105,91,48,159,55,10.18367947,56.1498479,8/3/2014 11:15
107,86,49,155,51,10.18367947,56.1498479,8/3/2014 11:20
103,86,45,157,51,10.18367947,56.1498479,8/3/2014 11:25
101,91,43,152,48,10.18367947,56.1498479,8/3/2014 11:30
102,96,39,151,43,10.18367947,56.1498479,8/3/2014 11:35
107,93,39,155,47,10.18367947,56.1498479,8/3/2014 11:40
107,97,40,153,42,10.18367947,56.1498479,8/3/2014 11:45
111,96,42,155,45,10.18367947,56.1498479,8/3/2014 11:50
107,99,38,160,45,10.18367947,56.1498479,8/3/2014 11:55
109,98,33,155,44,10.18367947,56.1498479,8/3/2014 12:00
105,97,29,158,48,10.18367947,56.1498479,8/3/2014 12:05
103,92,28,154,44,10.18367947,56.1498479,8/3/2014 12:10
103,97,23,150,43,10.18367947,56.1498479,8/3/2014 12:15
100,96,26,145,44,10.18367947,56.1498479,8/3/2014 12:20
105,94,23,147,47,10.18367947,56.1498479,8/3/2014 12:25
103,89,26,147,44,10.18367947,56.1498479,8/3/2014 12:30
108,94,30,149,43,10.18367947,56.1498479,8/3/2014 12:35
108,92,25,144,45,10.18367947,56.1498479,8/3/2014 12:40
106,90,27,147,40,10.18367947,56.1498479,8/3/2014 12:45
111,86,24,147,38,10.18367947,56.1498479,8/3/2014 12:50
113,86,26,152,37,10.18367947,56.1498479,8/3/2014 12:55
113,81,29,147,33,10.18367947,56.1498479,8/3/2014 13:00
110,77,24,151,28,10.18367947,56.1498479,8/3/2014 13:05
114,76,25,153,33,10.18367947,56.1498479,8/3/2014 13:10
114,80,22,156,34,10.18367947,56.1498479,8/3/2014 13:15
118,85,18,157,33,10.18367947,56.1498479,8/3/2014 13:20
114,82,28,156,38,10.18367947,56.1498479,8/3/2014 13:25
109,77,32,156,41,10.18367947,56.1498479,8/3/2014 13:30
114,74,34,153,43,10.18367947,56.1498479,8/3/2014 13:35
113,70,35,153,46,10.18367947,56.1498479,8/3/2014 13:40
114,73,36,155,47,10.18367947,56.1498479,8/3/2014 13:45
113,70,33,157,45,10.18367947,56.1498479,8/3/2014 13:50
118,72,29,152,50,10.18367947,56.1498479,8/3/2014 13:55
115,74,24,156,49,10.18367947,56.1498479,8/3/2014 14:00
115,78,25,159,54,10.18367947,56.1498479,8/3/2014 14:05
110,82,24,161,54,10.18367947,56.1498479,8/3/2014 14:10
112,81,25,157,58,10.18367947,56.1498479,8/3/2014 14:15
116,82,21,156,56,10.18367947,56.1498479,8/3/2014 14:20
114,78,22,153,52,10.18367947,56.1498479,8/3/2014 14:25
113,80,22,154,56,10.18367947,56.1498479,8/3/2014 14:30
112,76,20,153,56,10.18367947,56.1498479,8/3/2014 14:35
114,72,15,157,58,10.18367947,56.1498479,8/3/2014 14:40
115,76,16,155,55,10.18367947,56.1498479,8/3/2014 14:45
115,77,18,156,54,10.18367947,56.1498479,8/3/2014 14:50
111,73,27,155,59,10.18367947,56.1498479,8/3/2014 14:55
113,70,30,150,55,10.18367947,56.1498479,8/3/2014 15:00
114,71,28,155,58,10.18367947,56.1498479,8/3/2014 15:05
111,66,33,154,56,10.18367947,56.1498479,8/3/2014 15:10
116,64,35,157,51,10.18367947,56.1498479,8/3/2014 15:15
117,66,37,157,50,10.18367947,56.1498479,8/3/2014 15:20
117,65,41,153,54,10.18367947,56.1498479,8/3/2014 15:25
114,63,36,155,53,10.18367947,56.1498479,8/3/2014 15:30
110,64,41,156,53,10.18367947,56.1498479,8/3/2014 15:35
112,67,39,157,48,10.18367947,56.1498479,8/3/2014 15:40
108,63,41,156,44,10.18367947,56.1498479,8/3/2014 15:45
103,66,45,156,40,10.18367947,56.1498479,8/3/2014 15:50
102,71,49,154,35,10.18367947,56.1498479,8/3/2014 15:55
99,68,54,157,33,10.18367947,56.1498479,8/3/2014 16:00
104,64,50,160,30,10.18367947,56.1498479,8/3/2014 16:05
107,62,53,159,26,10.18367947,56.1498479,8/3/2014 16:10
108,62,51,157,24,10.18367947,56.1498479,8/3/2014 16:15
108,65,56,153,24,10.18367947,56.1498479,8/3/2014 16:20
103,70,58,158,23,10.18367947,56.1498479,8/3/2014 16:25
102,69,55,155,27,10.18367947,56.1498479,8/3/2014 16:30
100,66,58,156,29,10.18367947,56.1498479,8/3/2014 16:35
103,66,59,152,32,10.18367947,56.1498479,8/3/2014 16:40
105,62,60,150,37,10.18367947,56.1498479,8/3/2014 16:45
102,59,57,145,37,10.18367947,56.1498479,8/3/2014 16:50
100,58,62,143,35,10.18367947,56.1498479,8/3/2014 16:55
100,56,64,148,30,10.18367947,56.1498479,8/3/2014 17:00
96,51,69,153,32,10.18367947,56.1498479,8/3/2014 17:05
97,46,68,150,33,10.18367947,56.1498479,8/3/2014 17:10
92,45,70,149,35,10.18367947,56.1498479,8/3/2014 17:15
91,45,68,146,31,10.18367947,56.1498479,8/3/2014 17:20
91,45,67,148,35,10.18367947,56.1498479,8/3/2014 17:25
90,45,63,145,38,10.18367947,56.1498479,8/3/2014 17:30
93,44,58,144,40,10.18367947,56.1498479,8/3/2014 17:35
89,42,59,145,42,10.18367947,56.1498479,8/3/2014 17:40
85,38,57,142,40,10.18367947,56.1498479,8/3/2014 17:45
81,37,52,138,40,10.18367947,56.1498479,8/3/2014 17:50
82,41,50,136,41,10.18367947,56.1498479,8/3/2014 17:55
85,36,46,140,38,10.18367947,56.1498479,8/3/2014 18:00
81,40,50,137,41,10.18367947,56.1498479,8/3/2014 18:05
80,36,52,135,41,10.18367947,56.1498479,8/3/2014 18:10
76,37,57,136,36,10.18367947,56.1498479,8/3/2014 18:15
73,32,58,135,38,10.18367947,56.1498479,8/3/2014 18:20
72,27,57,133,37,10.18367947,56.1498479,8/3/2014 18:25
75,30,60,132,40,10.18367947,56.1498479,8/3/2014 18:30
74,29,63,130,38,10.18367947,56.1498479,8/3/2014 18:35
69,32,58,125,35,10.18367947,56.1498479,8/3/2014 18:40
71,30,59,121,30,10.18367947,56.1498479,8/3/2014 18:45
73,30,60,121,31,10.18367947,56.1498479,8/3/2014 18:50
71,33,58,117,27,10.18367947,56.1498479,8/3/2014 18:55
67,28,63,122,23,10.18367947,56.1498479,8/3/2014 19:00
69,24,66,127,22,10.18367947,56.1498479,8/3/2014 19:05
69,24,66,131,20,10.18367947,56.1498479,8/3/2014 19:10
66,25,64,127,20,10.18367947,56.1498479,8/3/2014 19:15
67,20,66,124,22,10.18367947,56.1498479,8/3/2014 19:20
65,25,63,122,27,10.18367947,56.1498479,8/3/2014 19:25
64,22,67,126,32,10.18367947,56.1498479,8/3/2014 19:30
62,24,62,127,27,10.18367947,56.1498479,8/3/2014 19:35
57,27,60,123,24,10.18367947,56.1498479,8/3/2014 19:40
53,22,61,123,20,10.18367947,56.1498479,8/3/2014 19:45
48,20,64,125,23,10.18367947,56.1498479,8/3/2014 19:50
52,16,61,130,24,10.18367947,56.1498479,8/3/2014 19:55
48,21,59,127,19,10.18367947,56.1498479,8/3/2014 20:00
49,19,59,132,25,10.18367947,56.1498479,8/3/2014 20:05
47,22,59,127,26,10.18367947,56.1498479,8/3/2014 20:10
49,17,60,123,27,10.18367947,56.1498479,8/3/2014 20:15
45,25,61,126,23,10.18367947,56.1498479,8/3/2014 20:20
46,30,56,122,19,10.18367947,56.1498479,8/3/2014 20:25
47,31,55,126,28,10.18367947,56.1498479,8/3/2014 20:30
52,34,59,122,23,10.18367947,56.1498479,8/3/2014 20:35
47,39,55,123,19,10.18367947,56.1498479,8/3/2014 20:40
48,42,60,126,21,10.18367947,56.1498479,8/3/2014 20:45
50,39,57,124,23,10.18367947,56.1498479,8/3/2014 20:50
46,36,60,127,26,10.18367947,56.1498479,8/3/2014 20:55
49,31,60,127,24,10.18367947,56.1498479,8/3/2014 21:00
45,29,62,122,20,10.18367947,56.1498479,8/3/2014 21:05
43,32,61,124,17,10.18367947,56.1498479,8/3/2014 21:10
41,28,60,124,21,10.18367947,56.1498479,8/3/2014 21:15
